"STUDENTID";"ACADYEAR";"SEMESTER";"CAMPUSID";"COURSEID";"CAMPUSNAME";"CURRIC";"COURSENAME";"SECTIONGROUP";"CREDIT";"GRADE"
361097;2554;2;2;"TU130";"RANGSIT";"521";"INTEGRATED SCIENCES AND TECHNOLOGY";"650001";3;"C"
361097;2554;3;2;"MA332";"RANGSIT";"521";"LINEAR ALGEBRA";"650001";3;"D+"
361097;2554;3;2;"ST216";"RANGSIT";"521";"STATISTICS  FOR  SOCIAL  SCIENCE 1";"650001";3;"D"
361097;2555;1;2;"CJ315";"RANGSIT";"521";"	THE COMMUNITY’S ROLE IN CRIME PREVENTION";"650001";3;"B"
361097;2555;1;2;"CS365";"RANGSIT";"521";"ARTIFICIAL INTELLIGENT SYSTEMS";"650001";3;"C+"
361097;2555;1;2;"ES356";"RANGSIT";"521";"ECO-TOURISM";"650001";3;"B"
361097;2555;1;2;"SW365";"RANGSIT";"521";"FAMILY LIFE, SEX EDUCATION AND ETHICS";"650001";3;"B"
361097;2555;1;2;"SW478";"RANGSIT";"521";"GENDER IN SOCIAL DEVELOPMENT AND HUMAN SECURITY";"650001";3;"B"
361098;2553;1;2;"CS101";"RANGSIT";"521";"DISCRETE STRUCTURES";"650001";3;"F"
361098;2553;1;2;"CS102";"RANGSIT";"521";"COMPUTER PROGRAMMING FUNDAMENTALS";"650002";4;"F"
361098;2553;1;2;"EL171";"RANGSIT";"521";"ENGLISH COURSE 2";"650002";3;"C"
361098;2553;1;2;"MA211";"RANGSIT";"521";"CALCULUS 1";"650001";0;"W"
361098;2553;1;2;"TH161";"RANGSIT";"521";"THAI USAGE";"650002";3;"C"
361098;2553;1;2;"TU154";"RANGSIT";"521";"FOUNDATION OF MATHEMATICS";"650001";0;"W"
361098;2553;2;2;"CS111";"RANGSIT";"521";"OBJECT-ORIENTED PROGRAMMING";"650002";4;"F"
361098;2553;2;2;"PY228";"RANGSIT";"521";"PSYCHOLOGY OF INTERPERSONAL RELATIONS";"650001";3;"C+"
361098;2553;2;2;"SC135";"RANGSIT";"521";"GENERAL PHYSICS";"650002";3;"C"
361098;2553;2;2;"SC185";"RANGSIT";"521";"GENERAL PHYSICS  LABORATORY";"650001";1;"D+"
361098;2553;2;2;"SW111";"RANGSIT";"521";"PHILOSOPHICAL FOUNDATIONS AND PROFESSIONAL ETHICS";"650001";3;"B"
361098;2553;2;2;"SW212";"RANGSIT";"521";"DYNAMICS OF HUMAN BEHAVIOR IN CHANGING SOCIETY";"650001";3;"B"
361098;2554;1;2;"CS222";"RANGSIT";"521";"PROGRAMMING LANGUAGES AND PARADIGMS";"650001";3;"D"
361098;2554;1;2;"CS223";"RANGSIT";"521";"COMPUTER ORGANIZATION AND ARCHITECTURE";"650001";3;"F"
361098;2554;1;2;"CS284";"RANGSIT";"521";"INTRODUCTION TO SOFTWARE ENGINEERING";"650001";3;"F"
361098;2554;1;2;"HO201";"RANGSIT";"521";"PRINCIPLES OF MANAGEMENT";"650001";3;"B"
361098;2554;1;2;"TU110";"RANGSIT";"521";"INTEGRATED HUMANITIES";"650001";3;"C"
361098;2554;2;2;"MW314";"RANGSIT";"521";"SOCIAL EPIDEMIOLOGY AND ECOLOGY OF HEALTH";"650001";3;"B+"
361098;2554;2;2;"SW221";"RANGSIT";"521";"THAI SOCIETY AND THEORIES OF SOCIAL DEVELOPMENT";"650001";3;"B+"
361098;2554;2;2;"TU120";"RANGSIT";"521";"INTEGRATED SOCIAL SCIENCES";"650001";3;"B"
361098;2554;2;2;"TU130";"RANGSIT";"521";"INTEGRATED SCIENCES AND TECHNOLOGY";"650001";3;"D"
361098;2555;1;2;"CJ315";"RANGSIT";"521";"	THE COMMUNITY’S ROLE IN CRIME PREVENTION";"650001";3;"B"
361098;2555;1;2;"ES356";"RANGSIT";"521";"ECO-TOURISM";"650001";3;"C+"
361098;2555;1;2;"SW365";"RANGSIT";"521";"FAMILY LIFE, SEX EDUCATION AND ETHICS";"650001";3;"B"
361098;2555;1;2;"SW478";"RANGSIT";"521";"GENDER IN SOCIAL DEVELOPMENT AND HUMAN SECURITY";"650001";3;"B"
368306;2554;1;2;"CS101";"RANGSIT";"521";"DISCRETE STRUCTURES";"010002";3;"A"
368306;2554;1;2;"CS102";"RANGSIT";"521";"COMPUTER PROGRAMMING FUNDAMENTALS";"020301";4;"B"
368306;2554;1;2;"EL171";"RANGSIT";"521";"ENGLISH COURSE 2";"100001";3;"C+"
368306;2554;1;2;"SC135";"RANGSIT";"521";"GENERAL PHYSICS";"080001";3;"C"
368306;2554;1;2;"SC185";"RANGSIT";"521";"GENERAL PHYSICS  LABORATORY";"005401";1;"B"
368306;2554;1;2;"TH161";"RANGSIT";"521";"THAI USAGE";"090007";3;"C+"
368306;2554;1;2;"TU154";"RANGSIT";"521";"FOUNDATION OF MATHEMATICS";"070001";3;"C+"
368306;2554;2;2;"AT316";"RANGSIT";"521";"INDUSTRIAL AND POWER PLANTS";"010001";3;"B+"
368306;2554;2;2;"CS111";"RANGSIT";"521";"OBJECT-ORIENTED PROGRAMMING";"040502";4;"B"
368306;2554;2;2;"EL172";"RANGSIT";"521";"ENGLISH COURSE 3";"100001";3;"C"
368306;2554;2;2;"MA211";"RANGSIT";"521";"CALCULUS 1";"090001";3;"B"
368306;2554;2;2;"PY228";"RANGSIT";"521";"PSYCHOLOGY OF INTERPERSONAL RELATIONS";"060001";3;"C+"
368306;2554;2;2;"TU100";"RANGSIT";"521";"CIVIC EDUCATION";"830001";3;"C+"
368306;2554;2;2;"TU110";"RANGSIT";"521";"INTEGRATED HUMANITIES";"320001";3;"D+"
368306;2554;3;2;"LA209";"RANGSIT";"521";"CIVIL AND COMMERCIAL LAW";"812301";3;"C+"
368306;2555;1;2;"CS213";"RANGSIT";"521";"DATA STRUCTURES";"050002";3;"A"
368306;2555;1;2;"CS214";"RANGSIT";"521";"SOCIAL AND PROFESSIONAL ETHICS";"840001";1;"B+"
368306;2555;1;2;"CS222";"RANGSIT";"521";"PROGRAMMING LANGUAGES AND PARADIGMS";"910001";3;"C"
368306;2555;1;2;"CS223";"RANGSIT";"521";"COMPUTER ORGANIZATION AND ARCHITECTURE";"830002";3;"B+"
368306;2555;1;2;"CS284";"RANGSIT";"521";"INTRODUCTION TO SOFTWARE ENGINEERING";"810001";3;"C+"
368306;2555;1;2;"EL295";"RANGSIT";"521";"ACADEMIC ENGLISH 1";"080003";3;"C"
368306;2555;1;2;"MA212";"RANGSIT";"521";"CALCULUS 2";"030001";3;"B+"
368306;2555;2;2;"CS251";"RANGSIT";"521";"DATABASE SYSTEMS 1";"020002";3;"C+"
368306;2555;2;2;"CS261";"RANGSIT";"521";"HUMAN INFORMATION PROCESSING";"090001";3;"C"
368306;2555;2;2;"CS281";"RANGSIT";"521";"OBJECT-ORIENTED ANALYSIS AND DESIGN";"780001";3;"D+"
368306;2555;2;2;"CS295";"RANGSIT";"521";"MATHEMATICS FOR COMPUTER GRAPHICS";"050001";3;"B+"
368306;2555;2;2;"CS296";"RANGSIT";"521";"ART AND DESIGN FOUNDATIONS";"890001";3;"A"
368306;2555;2;2;"ST216";"RANGSIT";"521";"STATISTICS  FOR  SOCIAL  SCIENCE 1";"040002";3;"D+"
368306;2555;2;2;"TU130";"RANGSIT";"521";"INTEGRATED SCIENCES AND TECHNOLOGY";"870001";3;"C+"
368306;2555;3;2;"NS132";"RANGSIT";"521";"ADOLESCENT HEALTH";"812301";3;"B+"
368306;2556;1;2;"CS297";"RANGSIT";"521";"FUNDAMENTAL TECHNIQUES IN COMPUTER GRAPHICS USING API";"040001";3;"A"
368306;2556;1;2;"CS301";"RANGSIT";"521";"FUNDAMENTAL OF RESEARCH METHODOLOGY";"810001";1;"A"
368306;2556;1;2;"CS314";"RANGSIT";"521";"THEORY OF COMPUTATION";"030001";3;"B+"
368306;2556;1;2;"CS341";"RANGSIT";"521";"OPERATING SYSTEMS 1";"050001";3;"C"
368306;2556;1;2;"CS395";"RANGSIT";"521";"COMPUTER GRAPHICS";"020001";3;"B+"
368306;2556;1;2;"CS396";"RANGSIT";"521";"COMPUTER GRAPHICS  MODELING";"010001";3;"A"
368306;2556;1;2;"EL395";"RANGSIT";"521";"ACADEMIC ENGLISH 2";"070002";3;"B+"
368306;2556;2;2;"CS311";"RANGSIT";"521";"DESIGN AND ANALYSIS OF ALGORITHMS";"010001";3;"A"
368306;2556;2;2;"CS342";"RANGSIT";"521";"NET-CENTRIC COMPUTING 1";"080001";3;"C"
368306;2556;2;2;"CS374";"RANGSIT";"521";"HUMAN - COMPUTER INTERACTION";"040002";3;"C+"
368306;2556;2;2;"CS397";"RANGSIT";"521";"RENDERING 1";"090001";3;"C+"
368306;2556;2;2;"CS398";"RANGSIT";"521";"COMPUTER ANIMATION";"810001";3;"A"
368306;2556;2;2;"CS399";"RANGSIT";"521";"THREE DIMENSIONAL  INDUSTRY CONCEPTS AND PRACTICES";"820001";3;"B+"
368306;2556;2;2;"MA332";"RANGSIT";"521";"LINEAR ALGEBRA";"030002";3;"C+"
368306;2557;1;2;"BA291";"RANGSIT";"521";"INTRODUCTION TO BUSINESS";"810001";3;"C+"
368306;2557;1;2;"CS302";"RANGSIT";"521";"COMPUTER SECURITY";"080001";3;"B"
368306;2557;1;2;"CS401";"RANGSIT";"521";"SPECIAL PROJECTS  1";"000001";2;"A"
368306;2557;2;2;"CS402";"RANGSIT";"521";"SPECIAL PROJECTS 2";"000001";3;
368307;2554;1;2;"CS101";"RANGSIT";"521";"DISCRETE STRUCTURES";"010002";0;"W"
368307;2554;1;2;"CS102";"RANGSIT";"521";"COMPUTER PROGRAMMING FUNDAMENTALS";"030201";0;"W"
368307;2554;1;2;"EL172";"RANGSIT";"521";"ENGLISH COURSE 3";"100001";0;"W"
368307;2554;1;2;"SC135";"RANGSIT";"521";"GENERAL PHYSICS";"080001";0;"W"
368307;2554;1;2;"SC185";"RANGSIT";"521";"GENERAL PHYSICS  LABORATORY";"005401";0;"W"
368307;2554;1;2;"TH161";"RANGSIT";"521";"THAI USAGE";"090018";0;"W"
368307;2554;1;2;"TU154";"RANGSIT";"521";"FOUNDATION OF MATHEMATICS";"070001";0;"W"
368308;2554;1;2;"CS101";"RANGSIT";"521";"DISCRETE STRUCTURES";"010002";3;"B"
368308;2554;1;2;"CS102";"RANGSIT";"521";"COMPUTER PROGRAMMING FUNDAMENTALS";"030201";4;"B+"
368308;2554;1;2;"EL171";"RANGSIT";"521";"ENGLISH COURSE 2";"100001";3;"C"
368308;2554;1;2;"SC135";"RANGSIT";"521";"GENERAL PHYSICS";"080001";3;"C"
368308;2554;1;2;"SC185";"RANGSIT";"521";"GENERAL PHYSICS  LABORATORY";"005401";1;"B+"
368308;2554;1;2;"TH161";"RANGSIT";"521";"THAI USAGE";"090007";3;"B+"
368308;2554;1;2;"TU154";"RANGSIT";"521";"FOUNDATION OF MATHEMATICS";"070001";3;"C+"
368308;2554;2;2;"CS111";"RANGSIT";"521";"OBJECT-ORIENTED PROGRAMMING";"040502";4;"A"
368308;2554;2;2;"EL172";"RANGSIT";"521";"ENGLISH COURSE 3";"100001";3;"C+"
368308;2554;2;2;"MA211";"RANGSIT";"521";"CALCULUS 1";"090001";3;"B+"
368308;2554;2;2;"PY228";"RANGSIT";"521";"PSYCHOLOGY OF INTERPERSONAL RELATIONS";"060001";3;"C+"
368308;2554;2;2;"TU110";"RANGSIT";"521";"INTEGRATED HUMANITIES";"320001";3;"D+"
368308;2554;2;2;"TU120";"RANGSIT";"521";"INTEGRATED SOCIAL SCIENCES";"780001";3;"B"
368308;2554;2;2;"TU122";"RANGSIT";"521";"LAW IN EVERYDAY LIFE";"820001";3;"D+"
368308;2554;3;2;"SW111";"RANGSIT";"521";"PHILOSOPHICAL FOUNDATIONS AND PROFESSIONAL ETHICS";"812301";3;"C+"
368308;2555;1;2;"AT326";"RANGSIT";"521";"RICE AND PRODUCTION TECHNOLOGY";"060001";3;"B"
368308;2555;1;2;"CS213";"RANGSIT";"521";"DATA STRUCTURES";"050002";3;"A"
368308;2555;1;2;"CS214";"RANGSIT";"521";"SOCIAL AND PROFESSIONAL ETHICS";"840001";1;"B+"
368308;2555;1;2;"CS222";"RANGSIT";"521";"PROGRAMMING LANGUAGES AND PARADIGMS";"910001";3;"A"
368308;2555;1;2;"CS223";"RANGSIT";"521";"COMPUTER ORGANIZATION AND ARCHITECTURE";"830002";3;"B+"
368308;2555;1;2;"CS284";"RANGSIT";"521";"INTRODUCTION TO SOFTWARE ENGINEERING";"810001";3;"C+"
368308;2555;1;2;"EL295";"RANGSIT";"521";"ACADEMIC ENGLISH 1";"080003";3;"B+"
368308;2555;1;2;"MA212";"RANGSIT";"521";"CALCULUS 2";"030001";3;"A"
368308;2555;2;2;"CS251";"RANGSIT";"521";"DATABASE SYSTEMS 1";"020002";3;"B+"
368308;2555;2;2;"CS261";"RANGSIT";"521";"HUMAN INFORMATION PROCESSING";"090001";3;"B"
368308;2555;2;2;"CS281";"RANGSIT";"521";"OBJECT-ORIENTED ANALYSIS AND DESIGN";"780001";3;"B"
368308;2555;2;2;"CS295";"RANGSIT";"521";"MATHEMATICS FOR COMPUTER GRAPHICS";"050001";3;"B+"
368308;2555;2;2;"CS296";"RANGSIT";"521";"ART AND DESIGN FOUNDATIONS";"890001";3;"C"
368308;2555;2;2;"ST216";"RANGSIT";"521";"STATISTICS  FOR  SOCIAL  SCIENCE 1";"040002";3;"B+"
368308;2555;2;2;"TU130";"RANGSIT";"521";"INTEGRATED SCIENCES AND TECHNOLOGY";"870001";3;"C+"
368308;2556;1;2;"CS297";"RANGSIT";"521";"FUNDAMENTAL TECHNIQUES IN COMPUTER GRAPHICS USING API";"040001";3;"B+"
368308;2556;1;2;"CS301";"RANGSIT";"521";"FUNDAMENTAL OF RESEARCH METHODOLOGY";"810001";1;"B+"
368308;2556;1;2;"CS314";"RANGSIT";"521";"THEORY OF COMPUTATION";"030001";3;"B"
368308;2556;1;2;"CS341";"RANGSIT";"521";"OPERATING SYSTEMS 1";"050001";3;"A"
368308;2556;1;2;"CS395";"RANGSIT";"521";"COMPUTER GRAPHICS";"020001";3;"B+"
368308;2556;1;2;"CS396";"RANGSIT";"521";"COMPUTER GRAPHICS  MODELING";"010001";3;"B+"
368308;2556;1;2;"EL395";"RANGSIT";"521";"ACADEMIC ENGLISH 2";"070002";3;"B+"
368308;2556;2;2;"CS311";"RANGSIT";"521";"DESIGN AND ANALYSIS OF ALGORITHMS";"010001";3;"A"
368308;2556;2;2;"CS342";"RANGSIT";"521";"NET-CENTRIC COMPUTING 1";"080001";3;"B"
368308;2556;2;2;"CS374";"RANGSIT";"521";"HUMAN - COMPUTER INTERACTION";"040002";3;"C+"
368308;2556;2;2;"CS397";"RANGSIT";"521";"RENDERING 1";"090001";3;"B"
368308;2556;2;2;"CS398";"RANGSIT";"521";"COMPUTER ANIMATION";"810001";3;"A"
368308;2556;2;2;"CS399";"RANGSIT";"521";"THREE DIMENSIONAL  INDUSTRY CONCEPTS AND PRACTICES";"820001";3;"B"
368308;2556;2;2;"MA332";"RANGSIT";"521";"LINEAR ALGEBRA";"030002";3;"B+"
368308;2557;1;2;"CS302";"RANGSIT";"521";"COMPUTER SECURITY";"080001";3;"B+"
368308;2557;1;2;"CS401";"RANGSIT";"521";"SPECIAL PROJECTS  1";"000001";2;"A"
368308;2557;1;2;"CS496";"RANGSIT";"521";"RENDERING 2";"030001";3;"A"
368308;2557;2;2;"CS402";"RANGSIT";"521";"SPECIAL PROJECTS 2";"000001";3;
368309;2554;1;2;"CS101";"RANGSIT";"521";"DISCRETE STRUCTURES";"010002";3;"A"
368309;2554;1;2;"CS102";"RANGSIT";"521";"COMPUTER PROGRAMMING FUNDAMENTALS";"030201";4;"A"
368309;2554;1;2;"EL172";"RANGSIT";"521";"ENGLISH COURSE 3";"100001";3;"C+"
368309;2554;1;2;"SC135";"RANGSIT";"521";"GENERAL PHYSICS";"080001";3;"A"
368309;2554;1;2;"SC185";"RANGSIT";"521";"GENERAL PHYSICS  LABORATORY";"005401";1;"B"
368309;2554;1;2;"TH161";"RANGSIT";"521";"THAI USAGE";"090018";3;"B+"
368309;2554;1;2;"TU154";"RANGSIT";"521";"FOUNDATION OF MATHEMATICS";"070001";3;"A"
368309;2554;2;2;"AT316";"RANGSIT";"521";"INDUSTRIAL AND POWER PLANTS";"010001";3;"A"
368309;2554;2;2;"CS111";"RANGSIT";"521";"OBJECT-ORIENTED PROGRAMMING";"040502";4;"A"
368309;2554;2;2;"MA211";"RANGSIT";"521";"CALCULUS 1";"090001";3;"A"
368309;2554;2;2;"PY228";"RANGSIT";"521";"PSYCHOLOGY OF INTERPERSONAL RELATIONS";"060001";3;"C+"
368309;2554;2;2;"TU110";"RANGSIT";"521";"INTEGRATED HUMANITIES";"320001";3;"B"
368309;2554;2;2;"TU120";"RANGSIT";"521";"INTEGRATED SOCIAL SCIENCES";"780001";3;"B"
368309;2554;2;2;"TU122";"RANGSIT";"521";"LAW IN EVERYDAY LIFE";"820001";3;"C"
368309;2555;1;2;"AT326";"RANGSIT";"521";"RICE AND PRODUCTION TECHNOLOGY";"060001";3;"A"
368309;2555;1;2;"CS213";"RANGSIT";"521";"DATA STRUCTURES";"050002";3;"A"
368309;2555;1;2;"CS214";"RANGSIT";"521";"SOCIAL AND PROFESSIONAL ETHICS";"840001";1;"A"
368309;2555;1;2;"CS222";"RANGSIT";"521";"PROGRAMMING LANGUAGES AND PARADIGMS";"910001";3;"A"
368309;2555;1;2;"CS223";"RANGSIT";"521";"COMPUTER ORGANIZATION AND ARCHITECTURE";"830002";3;"A"
368309;2555;1;2;"CS284";"RANGSIT";"521";"INTRODUCTION TO SOFTWARE ENGINEERING";"810001";3;"B+"
368309;2555;1;2;"EL295";"RANGSIT";"521";"ACADEMIC ENGLISH 1";"070001";3;"A"
368309;2555;1;2;"MA212";"RANGSIT";"521";"CALCULUS 2";"030001";3;"A"
368309;2555;2;2;"CS251";"RANGSIT";"521";"DATABASE SYSTEMS 1";"020002";3;"A"
368309;2555;2;2;"CS261";"RANGSIT";"521";"HUMAN INFORMATION PROCESSING";"090001";3;"A"
368309;2555;2;2;"CS281";"RANGSIT";"521";"OBJECT-ORIENTED ANALYSIS AND DESIGN";"780001";3;"A"
368309;2555;2;2;"EL395";"RANGSIT";"521";"ACADEMIC ENGLISH 2";"050003";3;"A"
368309;2555;2;2;"MA332";"RANGSIT";"521";"LINEAR ALGEBRA";"030001";3;"A"
368309;2555;2;2;"ST216";"RANGSIT";"521";"STATISTICS  FOR  SOCIAL  SCIENCE 1";"040001";3;"A"
368309;2555;2;2;"TU130";"RANGSIT";"521";"INTEGRATED SCIENCES AND TECHNOLOGY";"870001";3;"B"
368309;2556;1;2;"CS301";"RANGSIT";"521";"FUNDAMENTAL OF RESEARCH METHODOLOGY";"810001";1;"B+"
368309;2556;1;2;"CS314";"RANGSIT";"521";"THEORY OF COMPUTATION";"030001";3;"A"
368309;2556;1;2;"CS341";"RANGSIT";"521";"OPERATING SYSTEMS 1";"050001";3;"A"
368309;2556;1;2;"CS365";"RANGSIT";"521";"ARTIFICIAL INTELLIGENT SYSTEMS";"020001";3;"A"
368309;2556;1;2;"CS395";"RANGSIT";"521";"COMPUTER GRAPHICS";"090001";3;"A"
368309;2556;1;2;"CS409";"RANGSIT";"521";"SELECTED TOPICS IN COMPUTER SCIENCE";"830001";3;"A"
368309;2556;1;2;"CS427";"RANGSIT";"521";"INTRODUCTION TO PARALLEL COMPUTING";"080001";3;"A"
368309;2556;2;2;"CS311";"RANGSIT";"521";"DESIGN AND ANALYSIS OF ALGORITHMS";"010001";3;"A"
368309;2556;2;2;"CS342";"RANGSIT";"521";"NET-CENTRIC COMPUTING 1";"080001";3;"A"
368309;2556;2;2;"CS348";"RANGSIT";"521";"INTRODUCTION TO CLUSTER COMPUTING AND DISTRIBUTED COMPUTING";"050001";3;"A"
368309;2556;2;2;"CS374";"RANGSIT";"521";"HUMAN - COMPUTER INTERACTION";"040002";3;"A"
368309;2556;2;2;"CS426";"RANGSIT";"521";"PARALLEL ALGORITHM DESIGNS";"020001";3;"A"
368309;2557;1;2;"CS302";"RANGSIT";"521";"COMPUTER SECURITY";"080001";3;"A"
368309;2557;1;2;"CS401";"RANGSIT";"521";"SPECIAL PROJECTS  1";"000001";2;"A"
368309;2557;1;2;"CS446";"RANGSIT";"521";"NET-CENTRIC COMPUTING 2";"020001";3;"A"
368309;2557;1;2;"CS449";"RANGSIT";"521";"SELECTED TOPICS IN NET-CENTRIC COMPUTING";"040001";3;"A"
368309;2557;1;2;"CS457";"RANGSIT";"521";"DATABASE SYSTEMS 2";"810001";3;"A"
368309;2557;2;2;"CS402";"RANGSIT";"521";"SPECIAL PROJECTS 2";"000001";3;
368310;2554;1;2;"CS101";"RANGSIT";"521";"DISCRETE STRUCTURES";"010002";3;"B+"
368310;2554;1;2;"CS102";"RANGSIT";"521";"COMPUTER PROGRAMMING FUNDAMENTALS";"020301";4;"B+"
368310;2554;1;2;"EL171";"RANGSIT";"521";"ENGLISH COURSE 2";"100001";3;"B"
368310;2554;1;2;"SC135";"RANGSIT";"521";"GENERAL PHYSICS";"080001";3;"C+"
368310;2554;1;2;"SC185";"RANGSIT";"521";"GENERAL PHYSICS  LABORATORY";"005401";1;"C+"
368310;2554;1;2;"TH161";"RANGSIT";"521";"THAI USAGE";"090007";3;"B+"
368310;2554;1;2;"TU154";"RANGSIT";"521";"FOUNDATION OF MATHEMATICS";"070001";3;"B+"
368310;2554;2;2;"AT316";"RANGSIT";"521";"INDUSTRIAL AND POWER PLANTS";"010001";3;"B+"
368310;2554;2;2;"CS111";"RANGSIT";"521";"OBJECT-ORIENTED PROGRAMMING";"040502";4;"B+"
368310;2554;2;2;"EL172";"RANGSIT";"521";"ENGLISH COURSE 3";"100001";3;"C+"
368310;2554;2;2;"MA211";"RANGSIT";"521";"CALCULUS 1";"090001";3;"A"
368310;2554;2;2;"PY228";"RANGSIT";"521";"PSYCHOLOGY OF INTERPERSONAL RELATIONS";"060001";3;"C+"
368310;2554;2;2;"TU100";"RANGSIT";"521";"CIVIC EDUCATION";"830001";3;"B+"
368310;2554;2;2;"TU110";"RANGSIT";"521";"INTEGRATED HUMANITIES";"320001";3;"C+"
368310;2554;3;2;"LA209";"RANGSIT";"521";"CIVIL AND COMMERCIAL LAW";"812301";3;"B+"
368310;2555;1;2;"CS213";"RANGSIT";"521";"DATA STRUCTURES";"050002";3;"B"
368310;2555;1;2;"CS214";"RANGSIT";"521";"SOCIAL AND PROFESSIONAL ETHICS";"840001";1;"A"
368310;2555;1;2;"CS222";"RANGSIT";"521";"PROGRAMMING LANGUAGES AND PARADIGMS";"910001";3;"B"
368310;2555;1;2;"CS223";"RANGSIT";"521";"COMPUTER ORGANIZATION AND ARCHITECTURE";"830002";3;"B"
368310;2555;1;2;"CS284";"RANGSIT";"521";"INTRODUCTION TO SOFTWARE ENGINEERING";"810001";3;"C"
368310;2555;1;2;"EL295";"RANGSIT";"521";"ACADEMIC ENGLISH 1";"080003";3;"C+"
368310;2555;1;2;"HO201";"RANGSIT";"521";"PRINCIPLES OF MANAGEMENT";"020004";3;"C"
368310;2555;1;2;"MA212";"RANGSIT";"521";"CALCULUS 2";"030001";3;"A"
368310;2555;2;2;"CS251";"RANGSIT";"521";"DATABASE SYSTEMS 1";"020002";3;"B+"
368310;2555;2;2;"CS261";"RANGSIT";"521";"HUMAN INFORMATION PROCESSING";"090001";3;"B"
368310;2555;2;2;"CS281";"RANGSIT";"521";"OBJECT-ORIENTED ANALYSIS AND DESIGN";"780001";3;"B+"
368310;2555;2;2;"EL395";"RANGSIT";"521";"ACADEMIC ENGLISH 2";"050003";3;"B+"
368310;2555;2;2;"MA332";"RANGSIT";"521";"LINEAR ALGEBRA";"030002";3;"B+"
368310;2555;2;2;"ST216";"RANGSIT";"521";"STATISTICS  FOR  SOCIAL  SCIENCE 1";"040002";3;"B+"
368310;2555;2;2;"TU130";"RANGSIT";"521";"INTEGRATED SCIENCES AND TECHNOLOGY";"870001";3;"C+"
368310;2555;3;2;"NS132";"RANGSIT";"521";"ADOLESCENT HEALTH";"812301";3;"B+"
368310;2555;3;2;"TA395";"RANGSIT";"521";"MEDICINAL PLANTS IN DAILY LIFE";"000001";3;"B+"
368310;2556;1;2;"CS289";"RANGSIT";"521";"SOFTWARE PROCESS AND QUALITY ASSURANCE";"090001";3;"A"
368310;2556;1;2;"CS301";"RANGSIT";"521";"FUNDAMENTAL OF RESEARCH METHODOLOGY";"810001";1;"A"
368310;2556;1;2;"CS314";"RANGSIT";"521";"THEORY OF COMPUTATION";"030001";3;"B"
368310;2556;1;2;"CS341";"RANGSIT";"521";"OPERATING SYSTEMS 1";"050001";3;"A"
368310;2556;1;2;"CS385";"RANGSIT";"521";"SOFTWARE REQUIREMENT SPECIFICATION AND MANAGEMENT";"020001";3;"B+"
368310;2556;1;2;"CS386";"RANGSIT";"521";"SOFTWARE CONFIGURATION MANAGEMENT";"040001";3;"A"
368310;2556;1;2;"CS489";"RANGSIT";"521";"SELECTED TOPICS IN SOFTWARE ENGINEERING";"100001";3;"B"
368310;2556;2;2;"CS288";"RANGSIT";"521";"COMPONENT-BASED SOFTWARE DEVELOPMENT";"030001";3;"A"
368310;2556;2;2;"CS311";"RANGSIT";"521";"DESIGN AND ANALYSIS OF ALGORITHMS";"010001";3;"B+"
368310;2556;2;2;"CS342";"RANGSIT";"521";"NET-CENTRIC COMPUTING 1";"080001";3;"B"
368310;2556;2;2;"CS374";"RANGSIT";"521";"HUMAN - COMPUTER INTERACTION";"040002";3;"A"
368310;2556;2;2;"CS408";"RANGSIT";"521";"SEMINAR IN SYSTEM ENGINEERING";"020001";3;"A"
368310;2556;2;2;"CS486";"RANGSIT";"521";"SOFTWARE VALIDATION  AND  VERIFICATION";"050001";3;"A"
368310;2556;2;2;"CS487";"RANGSIT";"521";"SOFTWARE PROJECT MANAGEMENT";"090001";3;"A"
368310;2557;1;2;"CS302";"RANGSIT";"521";"COMPUTER SECURITY";"080001";3;"A"
368310;2557;1;2;"CS401";"RANGSIT";"521";"SPECIAL PROJECTS  1";"000001";2;"A"
368310;2557;1;2;"CS488";"RANGSIT";"521";"FORMAL METHODS";"010001";3;"A"
368310;2557;2;2;"CS402";"RANGSIT";"521";"SPECIAL PROJECTS 2";"000001";3;
368912;2554;1;2;"CS101";"RANGSIT";"521";"DISCRETE STRUCTURES";"010002";3;"A"
368912;2554;1;2;"CS102";"RANGSIT";"521";"COMPUTER PROGRAMMING FUNDAMENTALS";"030201";4;"A"
368912;2554;1;2;"EL171";"RANGSIT";"521";"ENGLISH COURSE 2";"100001";3;"C+"
368912;2554;1;2;"SC135";"RANGSIT";"521";"GENERAL PHYSICS";"080001";3;"D+"
368912;2554;1;2;"SC185";"RANGSIT";"521";"GENERAL PHYSICS  LABORATORY";"005401";1;"C"
368912;2554;1;2;"TH161";"RANGSIT";"521";"THAI USAGE";"090007";3;"B"
368912;2554;1;2;"TU154";"RANGSIT";"521";"FOUNDATION OF MATHEMATICS";"070001";3;"C"
368912;2554;2;2;"AT316";"RANGSIT";"521";"INDUSTRIAL AND POWER PLANTS";"010001";3;"B+"
368912;2554;2;2;"CS111";"RANGSIT";"521";"OBJECT-ORIENTED PROGRAMMING";"040502";4;"A"
368912;2554;2;2;"EL172";"RANGSIT";"521";"ENGLISH COURSE 3";"100001";3;"B"
368912;2554;2;2;"MA211";"RANGSIT";"521";"CALCULUS 1";"090001";3;"C+"
368912;2554;2;2;"PY228";"RANGSIT";"521";"PSYCHOLOGY OF INTERPERSONAL RELATIONS";"060001";3;"C"
